* Measurement data measured by REW V5.20.13
* Source: Vector average
* Format: Vector average
* Dated: 21.3.2023 15:30:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: MM1 SPL
* Measurement: MM1 AVG
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
19665.162733	23.692	40.4160
19665.528944	23.692	40.2993
19665.895155	23.691	40.1833
19666.261366	23.691	40.0667
19666.627577	23.691	39.9502
19666.993788	23.691	39.8340
19667.359999	23.691	39.7178
19667.726210	23.690	39.6013
19668.092421	23.690	39.4851
19668.458632	23.690	39.3689
19668.824843	23.690	39.2527
19669.191054	23.690	39.1365
19669.557265	23.690	39.0205
19669.923476	23.689	38.9043
19670.289687	23.689	38.7881
19670.655897	23.689	38.6721
19671.022108	23.689	38.5562
19671.388319	23.689	38.4402
19671.754530	23.688	38.3245
19672.120741	23.688	38.2083
19672.486952	23.688	38.0923
19672.853163	23.688	37.9766
19673.219374	23.688	37.8608
19673.585585	23.688	37.7449
19673.951796	23.687	37.6294
19674.318007	23.687	37.5134
19674.684218	23.687	37.3977
19675.050429	23.687	37.2820
19675.416640	23.687	37.1667
19675.782851	23.686	37.0508
19676.149062	23.686	36.9355
19676.515273	23.686	36.8196
19676.881484	23.686	36.7043
19677.247695	23.686	36.5886
19677.613906	23.686	36.4734
19677.980117	23.685	36.3579
19678.346328	23.685	36.2427
19678.712539	23.685	36.1272
19679.078750	23.685	36.0120
19679.444961	23.685	35.8965
19679.811172	23.685	35.7815
19680.177383	23.684	35.6660
19680.543594	23.684	35.5510
19680.909805	23.684	35.4355
19681.276016	23.684	35.3208
19681.642227	23.684	35.2053
19682.008437	23.683	35.0906
19682.374648	23.683	34.9753
19682.740859	23.683	34.8606
19683.107070	23.683	34.7454
19683.473281	23.683	34.6306
19683.839492	23.683	34.5156
19684.205703	23.682	34.4009
19684.571914	23.682	34.2859
19684.938125	23.682	34.1714
19685.304336	23.682	34.0564
19685.670547	23.682	33.9419
19686.036758	23.682	33.8269
19686.402969	23.681	33.7124
19686.769180	23.681	33.5977
19687.135391	23.681	33.4832
19687.501602	23.681	33.3684
19687.867813	23.681	33.2542
19688.234024	23.681	33.1394
19688.600235	23.680	33.0251
19688.966446	23.680	32.9104
19689.332657	23.680	32.7964
19689.698868	23.680	32.6816
19690.065079	23.680	32.5676
19690.431290	23.679	32.4531
19690.797501	23.679	32.3391
19691.163712	23.679	32.2246
19691.529923	23.679	32.1106
19691.896134	23.679	31.9963
19692.262345	23.679	31.8823
19692.628556	23.678	31.7681
19692.994767	23.678	31.6543
19693.360977	23.678	31.5400
19693.727188	23.678	31.4263
19694.093399	23.678	31.3120
19694.459610	23.678	31.1982
19694.825821	23.677	31.0842
19695.192032	23.677	30.9707
19695.558243	23.677	30.8567
19695.924454	23.677	30.7429
19696.290665	23.677	30.6292
19696.656876	23.677	30.5156
19697.023087	23.676	30.4016
19697.389298	23.676	30.2883
19697.755509	23.676	30.1743
19698.121720	23.676	30.0610
19698.487931	23.676	29.9473
19698.854142	23.676	29.8340
19699.220353	23.675	29.7205
19699.586564	23.675	29.6072
19699.952775	23.675	29.4937
19700.318986	23.675	29.3804
19700.685197	23.675	29.2668
19701.051408	23.675	29.1538
19701.417619	23.675	29.0403
19701.783830	23.674	28.9275
19702.150041	23.674	28.8140
19702.516252	23.674	28.7012
19702.882463	23.674	28.5876
19703.248674	23.674	28.4749
19703.614885	23.674	28.3616
19703.981096	23.673	28.2488
19704.347306	23.673	28.1357
19704.713517	23.673	28.0229
19705.079728	23.673	27.9099
19705.445939	23.673	27.7971
19705.812150	23.673	27.6841
19706.178361	23.672	27.5715
19706.544572	23.672	27.4587
19706.910783	23.672	27.3462
19707.276994	23.672	27.2334
19707.643205	23.672	27.1208
19708.009416	23.672	27.0081
19708.375627	23.671	26.8958
19708.741838	23.671	26.7830
19709.108049	23.671	26.6707
19709.474260	23.671	26.5581
19709.840471	23.671	26.4458
19710.206682	23.671	26.3333
19710.572893	23.671	26.2212
19710.939104	23.670	26.1086
19711.305315	23.670	25.9966
19711.671526	23.670	25.8843
19712.037737	23.670	25.7722
19712.403948	23.670	25.6599
19712.770159	23.670	25.5481
19713.136370	23.669	25.4358
19713.502581	23.669	25.3240
19713.868792	23.669	25.2117
19714.235003	23.669	25.0999
19714.601214	23.669	24.9878
19714.967425	23.669	24.8762
19715.333636	23.669	24.7642
19715.699846	23.668	24.6526
19716.066057	23.668	24.5405
19716.432268	23.668	24.4287
19716.798479	23.668	24.3171
19717.164690	23.668	24.2053
19717.530901	23.668	24.0938
19717.897112	23.667	23.9824
19718.263323	23.667	23.8706
19718.629534	23.667	23.7593
19718.995745	23.667	23.6477
19719.361956	23.667	23.5366
19719.728167	23.667	23.4250
19720.094378	23.667	23.3140
19720.460589	23.666	23.2024
19720.826800	23.666	23.0911
19721.193011	23.666	22.9797
19721.559222	23.666	22.8689
19721.925433	23.666	22.7576
19722.291644	23.666	22.6465
19722.657855	23.665	22.5352
19723.024066	23.665	22.4243
19723.390277	23.665	22.3130
19723.756488	23.665	22.2026
19724.122699	23.665	22.0913
19724.488910	23.665	21.9807
19724.855121	23.665	21.8696
19725.221332	23.664	21.7593
19725.587543	23.664	21.6479
19725.953754	23.664	21.5378
19726.319965	23.664	21.4265
19726.686175	23.664	21.3164
19727.052386	23.664	21.2053
19727.418597	23.664	21.0952
19727.784808	23.663	20.9844
19728.151019	23.663	20.8740
19728.517230	23.663	20.7634
19728.883441	23.663	20.6536
19729.249652	23.663	20.5427
19729.615863	23.663	20.4326
19729.982074	23.663	20.3223
19730.348285	23.662	20.2124
19730.714496	23.662	20.1018
19731.080707	23.662	19.9922
19731.446918	23.662	19.8816
19731.813129	23.662	19.7720
19732.179340	23.662	19.6614
19732.545551	23.662	19.5518
19732.911762	23.661	19.4414
19733.277973	23.661	19.3320
19733.644184	23.661	19.2217
19734.010395	23.661	19.1125
19734.376606	23.661	19.0022
19734.742817	23.661	18.8926
19735.109028	23.661	18.7827
19735.475239	23.660	18.6736
19735.841450	23.660	18.5635
19736.207661	23.660	18.4543
19736.573872	23.660	18.3445
19736.940083	23.660	18.2351
19737.306294	23.660	18.1255
19737.672505	23.660	18.0166
19738.038715	23.659	17.9067
19738.404926	23.659	17.7976
19738.771137	23.659	17.6882
19739.137348	23.659	17.5791
19739.503559	23.659	17.4697
19739.869770	23.659	17.3611
19740.235981	23.659	17.2515
19740.602192	23.658	17.1426
19740.968403	23.658	17.0334
19741.334614	23.658	16.9250
19741.700825	23.658	16.8157
19742.067036	23.658	16.7070
19742.433247	23.658	16.5979
19742.799458	23.658	16.4893
19743.165669	23.658	16.3804
19743.531880	23.657	16.2720
19743.898091	23.657	16.1631
19744.264302	23.657	16.0544
19744.630513	23.657	15.9458
19744.996724	23.657	15.8374
19745.362935	23.657	15.7288
19745.729146	23.657	15.6206
19746.095357	23.656	15.5120
19746.461568	23.656	15.4036
19746.827779	23.656	15.2952
19747.193990	23.656	15.1873
19747.560201	23.656	15.0789
19747.926412	23.656	14.9707
19748.292623	23.656	14.8625
19748.658834	23.655	14.7544
19749.025045	23.655	14.6465
19749.391255	23.655	14.5381
19749.757466	23.655	14.4304
19750.123677	23.655	14.3225
19750.489888	23.655	14.2146
19750.856099	23.655	14.1067
19751.222310	23.655	13.9988
19751.588521	23.654	13.8909
19751.954732	23.654	13.7834
19752.320943	23.654	13.6758
19752.687154	23.654	13.5681
19753.053365	23.654	13.4604
19753.419576	23.654	13.3530
19753.785787	23.654	13.2454
19754.151998	23.654	13.1379
19754.518209	23.653	13.0308
19754.884420	23.653	12.9233
19755.250631	23.653	12.8159
19755.616842	23.653	12.7087
19755.983053	23.653	12.6016
19756.349264	23.653	12.4944
19756.715475	23.653	12.3872
19757.081686	23.652	12.2800
19757.447897	23.652	12.1731
19757.814108	23.652	12.0659
19758.180319	23.652	11.9590
19758.546530	23.652	11.8521
19758.912741	23.652	11.7454
19759.278952	23.652	11.6384
19759.645163	23.652	11.5317
19760.011374	23.651	11.4250
19760.377584	23.651	11.3184
19760.743795	23.651	11.2117
19761.110006	23.651	11.1050
19761.476217	23.651	10.9985
19761.842428	23.651	10.8921
19762.208639	23.651	10.7856
19762.574850	23.651	10.6792
19762.941061	23.650	10.5728
19763.307272	23.650	10.4666
19763.673483	23.650	10.3601
19764.039694	23.650	10.2539
19764.405905	23.650	10.1477
19764.772116	23.650	10.0417
19765.138327	23.650	9.9355
19765.504538	23.650	9.8296
19765.870749	23.649	9.7236
19766.236960	23.649	9.6177
19766.603171	23.649	9.5117
19766.969382	23.649	9.4060
19767.335593	23.649	9.3000
19767.701804	23.649	9.1943
19768.068015	23.649	9.0886
19768.434226	23.649	8.9829
19768.800437	23.648	8.8774
19769.166648	23.648	8.7717
19769.532859	23.648	8.6663
19769.899070	23.648	8.5608
19770.265281	23.648	8.4551
19770.631492	23.648	8.3501
19770.997703	23.648	8.2444
19771.363914	23.648	8.1394
19771.730124	23.648	8.0339
19772.096335	23.647	7.9290
19772.462546	23.647	7.8235
19772.828757	23.647	7.7188
19773.194968	23.647	7.6135
19773.561179	23.647	7.5088
19773.927390	23.647	7.4036
19774.293601	23.647	7.2988
19774.659812	23.647	7.1936
19775.026023	23.646	7.0891
19775.392234	23.646	6.9841
19775.758445	23.646	6.8794
19776.124656	23.646	6.7749
19776.490867	23.646	6.6704
19776.857078	23.646	6.5657
19777.223289	23.646	6.4614
19777.589500	23.646	6.3567
19777.955711	23.645	6.2522
19778.321922	23.645	6.1479
19778.688133	23.645	6.0437
19779.054344	23.645	5.9392
19779.420555	23.645	5.8352
19779.786766	23.645	5.7307
19780.152977	23.645	5.6267
19780.519188	23.645	5.5227
19780.885399	23.645	5.4189
19781.251610	23.644	5.3147
19781.617821	23.644	5.2109
19781.984032	23.644	5.1067
19782.350243	23.644	5.0032
19782.716453	23.644	4.8992
19783.082664	23.644	4.7957
19783.448875	23.644	4.6917
19783.815086	23.644	4.5884
19784.181297	23.644	4.4846
19784.547508	23.643	4.3813
19784.913719	23.643	4.2776
19785.279930	23.643	4.1743
19785.646141	23.643	4.0708
19786.012352	23.643	3.9675
19786.378563	23.643	3.8640
19786.744774	23.643	3.7610
19787.110985	23.643	3.6577
19787.477196	23.643	3.5544
19787.843407	23.642	3.4514
19788.209618	23.642	3.3486
19788.575829	23.642	3.2454
19788.942040	23.642	3.1428
19789.308251	23.642	3.0396
19789.674462	23.642	2.9368
19790.040673	23.642	2.8340
19790.406884	23.642	2.7314
19790.773095	23.642	2.6284
19791.139306	23.641	2.5261
19791.505517	23.641	2.4233
19791.871728	23.641	2.3208
19792.237939	23.641	2.2183
19792.604150	23.641	2.1162
19792.970361	23.641	2.0134
19793.336572	23.641	1.9114
19793.702783	23.641	1.8088
19794.068993	23.641	1.7068
19794.435204	23.640	1.6045
19794.801415	23.640	1.5024
19795.167626	23.640	1.4004
19795.533837	23.640	1.2983
19795.900048	23.640	1.1963
19796.266259	23.640	1.0947
19796.632470	23.640	0.9924
19796.998681	23.640	0.8906
19797.364892	23.640	0.7888
19797.731103	23.639	0.6873
19798.097314	23.639	0.5854
19798.463525	23.639	0.4839
19798.829736	23.639	0.3823
19799.195947	23.639	0.2812
19799.562158	23.639	0.1794
19799.928369	23.639	0.0781
19800.294580	23.639	-0.0232
19800.660791	23.639	-0.1243
19801.027002	23.638	-0.2258
19801.393213	23.638	-0.3269
19801.759424	23.638	-0.4282
19802.125635	23.638	-0.5293
19802.491846	23.638	-0.6304
19802.858057	23.638	-0.7310
19803.224268	23.638	-0.8323
19803.590479	23.638	-0.9329
19803.956690	23.638	-1.0339
19804.322901	23.638	-1.1348
19804.689112	23.637	-1.2354
19805.055322	23.637	-1.3359
19805.421533	23.637	-1.4368
19805.787744	23.637	-1.5371
19806.153955	23.637	-1.6377
19806.520166	23.637	-1.7380
19806.886377	23.637	-1.8386
19807.252588	23.637	-1.9387
19807.618799	23.637	-2.0393
19807.985010	23.637	-2.1392
19808.351221	23.636	-2.2397
19808.717432	23.636	-2.3396
19809.083643	23.636	-2.4399
19809.449854	23.636	-2.5398
19809.816065	23.636	-2.6399
19810.182276	23.636	-2.7395
19810.548487	23.636	-2.8396
19810.914698	23.636	-2.9395
19811.280909	23.636	-3.0393
19811.647120	23.636	-3.1387
19812.013331	23.635	-3.2385
19812.379542	23.635	-3.3379
19812.745753	23.635	-3.4377
19813.111964	23.635	-3.5374
19813.478175	23.635	-3.6367
19813.844386	23.635	-3.7358
19814.210597	23.635	-3.8354
19814.576808	23.635	-3.9346
19814.943019	23.635	-4.0339
19815.309230	23.635	-4.1331
19815.675441	23.634	-4.2322
19816.041652	23.634	-4.3311
19816.407862	23.634	-4.4302
19816.774073	23.634	-4.5291
19817.140284	23.634	-4.6279
19817.506495	23.634	-4.7266
19817.872706	23.634	-4.8257
19818.238917	23.634	-4.9241
19818.605128	23.634	-5.0229
19818.971339	23.634	-5.1216
19819.337550	23.633	-5.2202
19819.703761	23.633	-5.3184
19820.069972	23.633	-5.4172
19820.436183	23.633	-5.5154
19820.802394	23.633	-5.6140
19821.168605	23.633	-5.7122
19821.534816	23.633	-5.8103
19821.901027	23.633	-5.9084
19822.267238	23.633	-6.0066
19822.633449	23.633	-6.1045
19822.999660	23.632	-6.2029
19823.365871	23.632	-6.3005
19823.732082	23.632	-6.3987
19824.098293	23.632	-6.4963
19824.464504	23.632	-6.5942
19824.830715	23.632	-6.6917
19825.196926	23.632	-6.7896
19825.563137	23.632	-6.8870
19825.929348	23.632	-6.9849
19826.295559	23.632	-7.0820
19826.661770	23.632	-7.1797
19827.027981	23.631	-7.2769
19827.394192	23.631	-7.3745
19827.760402	23.631	-7.4714
19828.126613	23.631	-7.5691
19828.492824	23.631	-7.6660
19828.859035	23.631	-7.7632
19829.225246	23.631	-7.8601
19829.591457	23.631	-7.9573
19829.957668	23.631	-8.0540
19830.323879	23.631	-8.1511
19830.690090	23.631	-8.2478
19831.056301	23.630	-8.3447
19831.422512	23.630	-8.4412
19831.788723	23.630	-8.5381
19832.154934	23.630	-8.6345
19832.521145	23.630	-8.7312
19832.887356	23.630	-8.8274
19833.253567	23.630	-8.9241
19833.619778	23.630	-9.0203
19833.985989	23.630	-9.1167
19834.352200	23.630	-9.2129
19834.718411	23.630	-9.3093
19835.084622	23.629	-9.4050
19835.450833	23.629	-9.5015
19835.817044	23.629	-9.5972
19836.183255	23.629	-9.6934
19836.549466	23.629	-9.7891
19836.915677	23.629	-9.8853
19837.281888	23.629	-9.9807
19837.648099	23.629	-10.0767
19838.014310	23.629	-10.1721
19838.380521	23.629	-10.2681
19838.746731	23.629	-10.3633
19839.112942	23.628	-10.4590
19839.479153	23.628	-10.5542
19839.845364	23.628	-10.6499
19840.211575	23.628	-10.7451
19840.577786	23.628	-10.8406
19840.943997	23.628	-10.9355
19841.310208	23.628	-11.0310
19841.676419	23.628	-11.1257
19842.042630	23.628	-11.2209
19842.408841	23.628	-11.3157
19842.775052	23.628	-11.4109
19843.141263	23.627	-11.5056
19843.507474	23.627	-11.6006
19843.873685	23.627	-11.6953
19844.239896	23.627	-11.7900
19844.606107	23.627	-11.8843
19844.972318	23.627	-11.9792
19845.338529	23.627	-12.0735
19845.704740	23.627	-12.1682
19846.070951	23.627	-12.2625
19846.437162	23.627	-12.3569
19846.803373	23.627	-12.4509
19847.169584	23.627	-12.5454
19847.535795	23.626	-12.6394
19847.902006	23.626	-12.7336
19848.268217	23.626	-12.8276
19848.634428	23.626	-12.9216
19849.000639	23.626	-13.0151
19849.366850	23.626	-13.1091
19849.733061	23.626	-13.2031
19850.099271	23.626	-13.2966
19850.465482	23.626	-13.3906
19850.831693	23.626	-13.4839
19851.197904	23.626	-13.5774
19851.564115	23.626	-13.6709
19851.930326	23.625	-13.7646
19852.296537	23.625	-13.8577
19852.662748	23.625	-13.9512
19853.028959	23.625	-14.0444
19853.395170	23.625	-14.1375
19853.761381	23.625	-14.2307
19854.127592	23.625	-14.3240
19854.493803	23.625	-14.4167
19854.860014	23.625	-14.5098
19855.226225	23.625	-14.6025
19855.592436	23.625	-14.6956
19855.958647	23.625	-14.7881
19856.324858	23.624	-14.8811
19856.691069	23.624	-14.9736
19857.057280	23.624	-15.0662
19857.423491	23.624	-15.1587
19857.789702	23.624	-15.2515
19858.155913	23.624	-15.3435
19858.522124	23.624	-15.4360
19858.888335	23.624	-15.5281
19859.254546	23.624	-15.6204
19859.620757	23.624	-15.7126
19859.986968	23.624	-15.8049
19860.353179	23.624	-15.8967
19860.719390	23.623	-15.9888
19861.085600	23.623	-16.0806
19861.451811	23.623	-16.1724
19861.818022	23.623	-16.2642
19862.184233	23.623	-16.3562
19862.550444	23.623	-16.4478
19862.916655	23.623	-16.5393
19863.282866	23.623	-16.6309
19863.649077	23.623	-16.7224
19864.015288	23.623	-16.8137
19864.381499	23.623	-16.9053
19864.747710	23.623	-16.9963
19865.113921	23.623	-17.0876
19865.480132	23.622	-17.1787
19865.846343	23.622	-17.2700
19866.212554	23.622	-17.3611
19866.578765	23.622	-17.4521
19866.944976	23.622	-17.5432
19867.311187	23.622	-17.6340
19867.677398	23.622	-17.7249
19868.043609	23.622	-17.8154
19868.409820	23.622	-17.9062
19868.776031	23.622	-17.9968
19869.142242	23.622	-18.0874
19869.508453	23.622	-18.1777
19869.874664	23.622	-18.2683
19870.240875	23.621	-18.3586
19870.607086	23.621	-18.4490
19870.973297	23.621	-18.5393
19871.339508	23.621	-18.6294
19871.705719	23.621	-18.7192
19872.071930	23.621	-18.8096
19872.438140	23.621	-18.8992
19872.804351	23.621	-18.9895
19873.170562	23.621	-19.0793
19873.536773	23.621	-19.1692
19873.902984	23.621	-19.2585
19874.269195	23.621	-19.3484
19874.635406	23.621	-19.4382
19875.001617	23.620	-19.5276
19875.367828	23.620	-19.6172
19875.734039	23.620	-19.7065
19876.100250	23.620	-19.7957
19876.466461	23.620	-19.8853
19876.832672	23.620	-19.9744
19877.198883	23.620	-20.0637
19877.565094	23.620	-20.1523
19877.931305	23.620	-20.2417
19878.297516	23.620	-20.3306
19878.663727	23.620	-20.4197
19879.029938	23.620	-20.5083
19879.396149	23.620	-20.5972
19879.762360	23.620	-20.6858
19880.128571	23.619	-20.7747
19880.494782	23.619	-20.8630
19880.860993	23.619	-20.9517
19881.227204	23.619	-21.0400
19881.593415	23.619	-21.1287
19881.959626	23.619	-21.2168
19882.325837	23.619	-21.3052
19882.692048	23.619	-21.3931
19883.058259	23.619	-21.4814
19883.424470	23.619	-21.5693
19883.790680	23.619	-21.6577
19884.156891	23.619	-21.7454
19884.523102	23.619	-21.8335
19884.889313	23.619	-21.9209
19885.255524	23.618	-22.0090
19885.621735	23.618	-22.0964
19885.987946	23.618	-22.1843
19886.354157	23.618	-22.2717
19886.720368	23.618	-22.3594
19887.086579	23.618	-22.4468
19887.452790	23.618	-22.5342
19887.819001	23.618	-22.6211
19888.185212	23.618	-22.7087
19888.551423	23.618	-22.7957
19888.917634	23.618	-22.8831
19889.283845	23.618	-22.9700
19889.650056	23.618	-23.0569
19890.016267	23.618	-23.1436
19890.382478	23.617	-23.2307
